iso3,year,region,income_group,homrates_unodc,homrates_who,deport_convict,deport_convict_d,deport_convict_lead,deport_nonconvict,deport_nonconvict_d,corruption,crime_US_weight,GDP_growth,GDPpercapita_const2010USD_log,gini_mkt,instr_benef_medicaidpregn_lag1,instr_enforce_everify_lag1,,polity2,pop_sh14,population_log,,remittances_GDP,urban_interp,war_intrastate,yr_sch
GHA,2004,Sub-Saharan Africa,Lower middle income,2.16,NA,0.280329907,0.051785229,0.05948478,1.102063667,0.318960139,2.5,465.1694963,5.59999999,6.962243819,42.9,0.727504244,0,,8,40.870399,16.85939165,,0.927460668,47.1,0,6.97301937
GHA,2006,Sub-Saharan Africa,Lower middle income,1.86,NA,0.332413342,0.05948478,-0.050209791,0.596394823,-0.638567606,1.5,470.2648274,6.399912419,7.02929969,43.4,0.727504244,0,,8,40.42352553,16.91169545,,0.515713261,48.5,0,7.138403307
GHA,2008,Sub-Saharan Africa,Lower middle income,1.815,NA,0.324739717,-0.050209791,0.003357258,0.617567801,0.071573039,1.5,445.0762592,9.149799094,7.107190612,43.6,0.629598189,0.076683645,,8,40.04115262,16.96390555,,0.442055547,49.9,0,7.16408496
GHA,2010,Sub-Saharan Africa,Lower middle income,1.77,NA,0.258090453,0.003357258,0.041823096,0.626834171,-0.05851684,2.5,403.747142,7.899740293,7.179770939,43.9,0.783531409,0.127617431,,8,39.57774494,17.01467759,,0.422231915,51.5,0,7
GRC,1996,Europe & Central Asia,High income: OECD,NA,1.440379136,0.122768743,-0.039337911,-0.020129153,0.089818894,0.008996304,5,NA,2.862128846,9.922766416,47.2,NA,NA,,10,16.85021439,16.1771944,,2.110904946,59.4,0,8.722473936
GRC,1998,Europe & Central Asia,High income: OECD,NA,1.454819465,0.182568268,-0.020129153,0.165619859,0.135591732,0.092689824,5,NA,3.894904772,9.994366966,47.2,NA,NA,,10,16.0759186,16.18766919,,1.850781601,59.5,0,8.73974549
GRC,2000,Europe & Central Asia,High income: OECD,NA,1.182386562,0.259594053,0.165619859,-0.130948382,0.097321692,-0.028940972,5,542.1114561,3.919770772,10.05515419,47.2,NA,NA,,10,15.44984397,16.19559433,,1.685802788,59.7,0,8.89
GRC,2002,Europe & Central Asia,High income: OECD,NA,0.914611643,0.170030146,-0.130948382,0.044884582,0.192894301,0.118182197,2.5,516.5254228,3.922871842,10.12525392,47.4,0.710755814,0,,10,15.1897881,16.20445883,,1.078412731,59.9,0,9.239161278
GRC,2004,Europe & Central Asia,High income: OECD,1.055,1.019166336,0.205643066,0.044884582,-0.028410828,0.164555154,-0.110693987,2.5,475.2011628,5.060992565,10.22609287,47.4,0.737711416,0,,10,15.09759659,16.2093194,,0.516335892,60.2,0,9.685401754
GRC,2006,Europe & Central Asia,High income: OECD,1.09,0.972553951,0.195420931,-0.028410828,0.035213554,0.190911168,0.017391911,2,483.7002907,5.65243372,10.2811152,48.5,0.737711416,0,,10,15.01713149,16.21525521,,0.564406472,60.6,0,10.08600446
GRC,2008,Europe & Central Asia,High income: OECD,1.23,1.265343823,0.162642501,0.035213554,-0.009803813,0.19879861,0.098544009,2,457.5995375,-0.335172557,10.3047687,49.2,0.713002114,0.018498943,,10,15.01628728,16.22045736,,0.757949828,61,0,10.32236669
GRC,2010,Europe & Central Asia,High income: OECD,1.465,1.493594024,0.179938793,-0.009803813,-0.07106381,0.220471115,-0.072887096,2,413.1616675,-5.479037108,10.20054153,50.7,0.772991543,0.053911205,,10,14.9182444,16.22437643,,0.500800126,61.4,0,10.3
GRC,2012,Europe & Central Asia,High income: OECD,1.57,1.620627241,0.166934929,-0.07106381,-0.016585635,0.162407998,-0.053142507,2,395.1301004,-7.300493935,10.03585381,52.2,0.799022199,0.054571882,,10,14.88358894,16.21748939,,0.277292669,61.8,0,9.925464386
GRC,2014,Europe & Central Asia,High income: OECD,1.175,NA,0.114362598,-0.016585635,NA,0.128164127,0.029191036,2,376.4196617,0.352849233,10.02033721,52.8,0.799418605,0.236786469,,10,14.63104384,16.20357705,,0.309966215,62.1,0,9.105319849
GRD,1996,Latin America & Caribbean,Upper middle income,NA,1.488154292,11.93735608,NA,4.875110946,0,NA,NA,NA,4.438231932,8.49138742,NA,NA,NA,,NA,37.42509623,11.52085395,,5.712348191,34.8,0,NA
GRD,2002,Latin America & Caribbean,Upper middle income,NA,0.979431929,15.68539334,-2.060856091,-1.080222131,7.847524156,-2.980019884,NA,533.2138589,3.43732353,8.76637635,44.8,0.788381743,0,,NA,33.16356513,11.533708,,4.581503571,36.5,0,NA
GRD,2004,Latin America & Caribbean,Upper middle income,7.315,0,16.58021556,-1.080222131,0.86035527,8.290776226,2.890553062,NA,481.9723651,-0.647450316,8.844875228,44.6,0.804979253,0,,NA,30.9275639,11.53913887,,8.030315151,37.1,0,NA
GRD,2006,Latin America & Caribbean,Upper middle income,11.15,1.454115961,22.79767497,0.86035527,-3.011608254,8.731986169,-1.988074533,NA,480.0258091,-4.017708784,8.92264316,44.3,0.804979253,0,,NA,29.21876059,11.54499567,,4.070869069,37.7,0,NA
GRD,2008,Latin America & Caribbean,Upper middle income,13.005,0.963783754,17.34970525,-3.011608254,11.34710776,9.636239877,3.804976849,NA,447.3831535,0.949050949,8.985300214,44.1,0.754356846,0.022406639,,NA,28.22669104,11.55147287,,3.492868857,38.5,0,NA
GRD,2010,Latin America & Caribbean,Upper middle income,8.13,0,23.91963581,11.34710776,-13.48370071,12.43311545,6.611707605,NA,415.9439834,-0.511266454,8.904584842,NA,0.834024896,0.029875519,,NA,27.51129666,11.5586347,,3.693192661,39.3,0,NA
GRD,2012,Latin America & Caribbean,Upper middle income,8.54,3.323627819,19.48240042,-13.48370071,-4.818539691,15.67925889,-4.871260101,NA,409.6828216,-1.155295176,8.892932367,NA,0.846473029,0.030705394,,NA,27.02477223,11.56628612,,3.662333636,40.3,0,NA
GRD,2014,Latin America & Caribbean,Upper middle income,6.595,5.185130034,7.061532467,-4.818539691,NA,4.242925083,-9.503885207,NA,395.0453942,7.356770265,8.978871653,NA,0.846473029,0.170954357,,NA,26.58236179,11.57458485,,4.479456664,41.4,0,NA
GTM,1996,Latin America & Caribbean,Lower middle income,NA,19.62153128,4.784307996,-0.000106564,4.503628164,13.57515341,7.266551042,3,NA,2.957779899,7.771198596,48.9,NA,NA,,8,44.81130915,16.1807581,,2.394918826,43.5,0,3.872430597
GTM,1998,Latin America & Caribbean,Lower middle income,NA,26.3878893,8.411005397,4.503628164,0.821454824,30.94201499,21.9902986,4,NA,4.993527823,7.817931454,48.7,NA,NA,,8,44.24848931,16.22546923,,2.353643343,44.3,0,4.019736654
GTM,2000,Latin America & Caribbean,Lower middle income,NA,17.93352531,9.645644153,0.821454824,-0.234381893,23.16997102,-11.26158258,4,574.6876148,3.608868745,7.845721991,48.7,NA,NA,,8,43.72988057,16.27088051,,3.090892583,45.1,0,4.1
GTM,2002,Latin America & Caribbean,Lower middle income,NA,21.00767565,9.515240137,-0.234381893,7.27343716,28.38834166,4.215143789,1.5,555.6099089,3.866626553,7.859926319,48.6,0.638271934,0,,8,43.17558053,16.31767149,,7.701869923,45.9,0,4.061899897
GTM,2004,Latin America & Caribbean,Lower middle income,34.35,26.65965193,14.43381565,7.27343716,11.73367499,50.27420182,28.93725307,1.5,509.0357461,3.152081835,7.868909539,48.4,0.647681816,0,,8,42.64224413,16.36471547,,10.96377943,46.8,0,3.986284805
GTM,2006,Latin America & Caribbean,Lower middle income,NA,32.70989989,22.55075008,11.73367499,7.945559617,109.5039313,65.46102728,1.5,517.4910968,5.379776769,7.907564577,48.5,0.647681816,0,,8,41.80304289,16.41054196,,12.23932215,47.6,0,3.986219425
GTM,2008,Latin America & Caribbean,Lower middle income,43.25,33.0253088,32.6369818,7.945559617,27.78510946,160.1453246,35.36572417,1.5,494.0434493,3.281152283,7.956502012,47.3,0.618804526,0.040839651,,8,40.61322544,16.4550225,,11.39547308,48.5,0,4.155769138
GTM,2010,Latin America & Caribbean,Lower middle income,42.765,39.82292748,55.09990632,27.78510946,23.89481186,149.9542428,-21.25392379,2,431.4757324,2.869902893,7.946449138,46.1,0.723760905,0.11128043,,8,39.36600713,16.49861328,,10.23680399,49.5,0,4.57
GTM,2012,Latin America & Caribbean,Lower middle income,35.645,26.83604576,83.37508989,23.89481186,-2.126238222,145.4789818,27.77219556,1.5,410.3648863,2.970025412,7.973637002,44.6,0.770010286,0.117071127,,8,38.05994163,16.54146983,,9.983734411,50.6,0,5.303152012
GTM,2014,Latin America & Caribbean,Lower middle income,32.345,26.42306544,92.37725093,-2.126238222,NA,228.2064159,88.06731107,2,395.0558421,4.174400627,8.008997511,42.9,0.770238866,0.264733895,,8,36.86873016,16.58331027,,9.941660848,51.8,0,6.429465173
GUY,1996,Latin America & Caribbean,Lower middle income,NA,5.581049732,9.519611253,-0.177548054,9.550052548,8.140866573,4.312008048,3,NA,7.883466726,7.688097193,48.6,NA,NA,,6,35.96981602,13.5435194,,2.069730052,29.1,0,7.788711325
GUY,1998,Latin America & Caribbean,Lower middle income,NA,3.226181941,17.91535338,9.550052548,-7.71245066,13.23811408,5.321379945,3,NA,-1.708567128,7.736415585,48.5,NA,NA,,6,35.75134045,13.53837534,,1.951136074,28.9,0,7.971116524
GUY,2002,Latin America & Caribbean,Lower middle income,NA,14.49467235,18.75151909,20.37089934,-1.453549976,10.90295582,-10.33566331,3,528.7850875,1.051000768,7.792562769,49.2,0.774717309,0,,6,36.28166047,13.53033734,,7.05920569,28.5,0,8.286971556
GUY,2004,Latin America & Caribbean,Lower middle income,22.695,19.08796248,27.26999473,-1.453549976,-7.386917712,21.01750012,11.04542286,3,479.7105731,3.293924791,7.815176332,49.5,0.779646274,0,,6,36.38292721,13.53002873,,19.46880593,28.3,0,8.438872781
GUY,2006,Latin America & Caribbean,Lower middle income,19.845,19.79405255,28.58475883,-7.386917712,1.978120457,17.05890591,-5.678870799,2.5,479.2333913,5.129609355,7.848169373,49.9,0.779646274,0,,6,35.52263137,13.52729634,,14.95259226,28.3,0,8.576508013
GUY,2008,Latin America & Caribbean,Lower middle income,18.27,14.92546567,25.36485078,1.978120457,-2.821082536,13.25098534,-2.478276578,2,447.8385522,1.976647058,7.939986142,NA,0.748139557,0.032376534,,6,33.99065273,13.5229017,,14.2461397,28.4,0,8.69424202
GUY,2010,Latin America & Caribbean,Lower middle income,17.08,12.06062889,25.66786547,-2.821082536,-2.849833477,9.383055584,-5.630003508,2,411.7564125,4.370869417,8.015089822,NA,0.795979511,0.047260075,,6,32.67511078,13.52322591,,16.17989418,28.6,0,8.79
GUY,2012,Latin America & Caribbean,Lower middle income,17.765,13.85361385,19.03757673,-2.849833477,-3.538269855,5.062849701,-3.515204749,1.5,404.6868561,4.816458917,8.106359634,NA,0.807963661,0.047260075,,6,31.37336657,13.53194135,,16.39867883,28.8,0,8.861861954
HKG,1996,East Asia & Pacific,High income: nonOECD,NA,1.114868406,0.110182142,-0.06000775,0.043276282,0.096053819,-0.037258228,5,NA,4.258536909,9.991271028,45.2,NA,NA,,NA,18.36787727,15.6773401,,NA,100,0,9.314652513
HKG,1998,East Asia & Pacific,High income: nonOECD,NA,1.082176195,0.176382095,0.043276282,-0.093638108,0.138241464,0.044817886,3,NA,-5.882633958,9.963709259,45.5,NA,NA,,NA,17.55551114,15.69401331,,0.090973055,100,0,9.163998763
HKG,2000,East Asia & Pacific,High income: nonOECD,NA,0.942185141,0.15090108,-0.093638108,0.043251497,0.157871527,0.133086896,4,558.6903598,7.663460147,10.04394082,45.7,NA,NA,,NA,16.87234961,15.71238051,,0.078953606,100,0,9.31
HKG,2002,East Asia & Pacific,High income: nonOECD,NA,0.861722031,0.170947182,0.043251497,-0.074569491,0.11143865,-0.121437812,4,534.872406,1.656729719,10.05416687,45.9,0.841540978,0,,NA,15.78028582,15.72417861,,0.072455738,100,0,9.935226245
HKG,2004,East Asia & Pacific,High income: nonOECD,0.71,0.770086315,0.088853894,-0.074569491,0.042959133,0.221875034,0.13198589,4,484.656769,8.700100888,10.16187016,46.1,0.832273305,0,,NA,14.82220687,15.73000375,,0.141843226,100,0,10.7848475
HKG,2006,East Asia & Pacific,High income: nonOECD,0.505,0.519402965,0.109704566,0.042959133,-0.030433241,0.146445027,-0.148524122,4,491.2801926,7.03266663,10.29032229,46.4,0.832273305,0,,NA,13.74337208,15.74079517,,0.151926892,100,0,11.4974175
HKG,2008,East Asia & Pacific,High income: nonOECD,0.39,0.331556004,0.072034273,-0.030433241,0.084603806,0.295668226,0.142246133,4,463.8054243,2.12793344,10.35944412,46.5,0.834544794,0.014083227,,NA,12.74256256,15.75537389,,0.162052064,100,0,11.77436625
HKG,2010,East Asia & Pacific,High income: nonOECD,0.59,0.543033289,0.149955465,0.084603806,0.038817366,0.264214743,0.054636326,4.5,416.6467927,6.767648064,10.39053259,46.6,0.89342177,0.035071779,,NA,11.9350409,15.76487189,,0.148518539,100,0,11.38
HKG,2012,East Asia & Pacific,High income: nonOECD,0.31,0.288415516,0.189674091,0.038817366,-0.043948379,0.13351993,-0.159196213,4.5,400.7812557,1.700296616,10.43602189,46.7,0.904234054,0.035435217,,NA,11.35984625,15.78326606,,0.139670277,100,0,10.08135874
HKG,2014,East Asia & Pacific,High income: nonOECD,0.62,NA,0.138505648,-0.043948379,NA,0.103983367,-0.043107832,4,379.7242686,2.762408155,10.48171523,46.7,0.904597492,0.0929493,,NA,11.06061619,15.79536654,,0.127787649,100,0,7.645482487
HND,2004,Latin America & Caribbean,Lower middle income,57.675,NA,30.89253139,14.52078399,40.95928488,84.58575096,37.39030249,2.5,537.2318487,6.232302961,7.459737942,52.1,0.41421132,0,,7,40.47751346,15.79016822,,13.32738454,48,0,5.963612834
HND,2006,Latin America & Caribbean,Lower middle income,45.59,NA,56.47223155,40.95928488,-6.715055473,228.532645,196.374265,2,545.1827532,6.567243552,7.536339111,51.7,0.41421132,0,,7,39.3370414,15.83591919,,21.55734507,49.2,0,6.087225119
HND,2008,Latin America & Caribbean,Lower middle income,55.835,NA,68.74343238,-6.715055473,57.59695219,307.6056417,14.7987901,2,521.5363369,4.23160011,7.594841168,50.3,0.392010415,0.044881458,,7,38.02648356,15.8789063,,20.4597709,50.4,0,6.167197678
HND,2010,Latin America & Caribbean,Lower middle income,77.305,0.831823225,107.1239412,57.59695219,35.26737944,215.926034,-117.9508409,2,446.9258599,3.731140344,7.566755166,49.7,0.613265726,0.090037002,,7,36.61861249,15.91900768,,16.52787351,51.6,0,6.19
HND,2012,Latin America & Caribbean,Lower middle income,92.96,1.050677622,146.0187038,35.26737944,-3.372184601,172.4361787,31.3476388,1.5,419.6968069,4.128687749,7.607619006,49.7,0.684596409,0.091955598,,7,35.16808717,15.95624074,,15.76149551,52.8,0,6.142192085
HND,2014,Latin America & Caribbean,Lower middle income,78.245,NA,175.4441234,-3.372184601,NA,266.1267638,91.4638645,1.5,416.9241538,3.058080562,7.630206331,47.6,0.684664931,0.430793477,,7,33.70853888,15.991309,,17.05522393,54.1,0,6.010333933
HRV,1996,Europe & Central Asia,High income: nonOECD,NA,3.171761916,0.018543243,0.037086486,0.07399994,NA,NA,NA,NA,5.873698253,9.140170366,42.7,NA,NA,,-5,18.1143272,15.31825373,,2.74481185,55,0,9.197746671
HRV,1998,Europe & Central Asia,High income: nonOECD,NA,2.977942298,0.091996989,0.07399994,0.001882395,NA,NA,NA,NA,1.861880909,9.221401368,42.8,NA,NA,,-5,17.72231451,15.31981015,,2.363963106,55.3,0,9.436711068
HRV,2000,Europe & Central Asia,High income: nonOECD,NA,2.6819056,0.100401846,0.001882395,-0.045401253,0.089422487,0.046316965,3,527.7321395,3.767496172,9.265788284,42.8,NA,NA,,8,17.32194056,15.3030068,,3.752606149,55.6,0,9.71
HRV,2002,Europe & Central Asia,High income: nonOECD,NA,1.734234234,0.078828829,-0.045401253,0.090125607,NA,0.044688837,3,505.7328372,5.246474529,9.347532391,42.9,0.612093023,0,,8,16.7566044,15.30616493,,4.066611134,55.9,0,10.0406251
HRV,2004,Europe & Central Asia,High income: nonOECD,1.71,1.734442259,0.157675416,0.090125607,-0.045080562,0.191471884,0.112673498,3,464.4311163,4.082810688,9.441863792,43.1,0.639069767,0,,8,15.94862589,15.30593968,,3.741604214,56.3,0,10.40110156
HRV,2006,Europe & Central Asia,High income: nonOECD,1.535,1.576277426,0.10133107,-0.045080562,0.090341131,0.191405949,-0.04510593,2.5,475.9290698,4.785120878,9.529175008,43.3,0.639069767,0,,9,15.44718591,15.30616493,,3.193820981,56.7,0,10.75163603
HRV,2008,Europe & Central Asia,High income: nonOECD,1.47,1.64592249,0.169105366,0.090341131,-0.044503155,0.24802803,0.113031014,2.5,451.0951163,2.0533655,9.600956156,43.8,0.647906977,0.027906977,,9,15.47591367,15.30492723,,2.930095993,57.1,0,11.05969404
HRV,2010,Europe & Central Asia,High income: nonOECD,1.285,1.322519865,0.158248513,-0.044503155,0.099308064,0.361710887,0.023916535,3,403.8949302,-1.701249763,9.510870493,44.2,0.688372093,0.076744186,,9,15.442638,15.30114809,,3.184746999,57.7,0,11.3
HRV,2012,Europe & Central Asia,High income: nonOECD,1.165,1.204991301,0.22232369,0.099308064,NA,0.198819572,-0.198144541,2,389.9588372,-2.187429172,9.52053259,44.6,0.701860465,0.077209302,,9,15.33266644,15.26655232,,3.690695079,58.4,0,11.4475939
HRV,2014,Europe & Central Asia,High income: nonOECD,0.965,1.00048554,NA,NA,NA,NA,NA,2,373.6388837,-0.491757527,9.511765194,44.8,0.70372093,0.240465116,,9,14.91560958,15.2596938,,3.764397762,59.4,0,11.47751574
HTI,2002,Latin America & Caribbean,Low income,NA,1.740210732,3.757352465,-1.036340859,-0.92730153,1.588343667,0.973742014,1,614.5066214,-0.251464534,6.596534643,57.6,0.468860165,0,,-2,39.39784032,15.99420144,,19.45916561,38.7,0,4.519631934
HTI,2004,Latin America & Caribbean,Low income,NA,1.243252133,4.091369771,-0.92730153,0.647575743,6.470970213,5.178855737,1,566.0999438,-3.522888132,6.532612872,57.6,0.472129975,0,,0,38.453104,16.02589023,,26.33164104,42.3,0,4.717019608
HTI,2008,Latin America & Caribbean,Low income,5.11,NA,4.858537499,1.204431786,-3.026389215,11.10806746,5.477764733,1,543.3558933,0.843944329,6.551770572,57.6,0.458028917,0.026209574,,5,36.72714425,16.08815476,,20.91696692,49.1,0,5.031221848
HTI,2010,Latin America & Caribbean,Low income,6.42,NA,3.030339977,-3.026389215,4.260297811,3.059255745,-8.524863087,1,463.671195,-5.497792337,6.4956877,57.7,0.479027231,0.034639554,,0,35.88306432,16.11805735,,22.25436737,52.1,0,5.11
HTI,2012,Latin America & Caribbean,Low income,9.525,NA,3.997229043,4.260297811,-2.209860135,3.011854818,-2.198080354,1,432.0853523,2.885096051,6.54934707,57.7,0.485924488,0.034792827,,0,35.04973657,16.14660633,,20.43449694,54.9,0,5.115149021
HUN,1996,Europe & Central Asia,High income: OECD,NA,3.318622618,0.058130684,0.000150568,0.107354841,0.048457494,0.009848725,5,NA,0.0055837,9.097051202,52.2,NA,NA,,10,17.73650393,16.14874493,,0.334072386,64.8,0,10.66750542
HUN,1998,Europe & Central Asia,High income: OECD,NA,3.259124097,0.09735824,0.107354841,-0.038324968,0.243191862,0.156098793,5,NA,4.218935085,9.175240168,52.5,NA,NA,,10,17.25922154,16.14440354,,0.393365539,64.4,0,10.99643834
HUN,2000,Europe & Central Asia,High income: OECD,NA,2.684588298,0.092948261,-0.038324968,0.010449634,0.32760847,0.079513906,5,546.5045338,4.202333971,9.253381388,53,NA,NA,,10,16.82926736,16.13897329,,0.466073279,64.6,0,11.2
HUN,2002,Europe & Central Asia,High income: OECD,NA,2.398433039,0.147420105,0.010449634,-0.03892438,0.865308734,0.769336147,3,526.7884085,4.503063882,9.339615146,53.9,0.606683805,0,,10,16.22867597,16.13383198,,0.341996323,65.2,0,11.3955864
HUN,2004,Europe & Central Asia,High income: OECD,2.16,2.060730275,0.143244003,-0.03892438,0.049961992,0.810497425,-0.172678697,3,485.7381164,5.005389217,9.431098424,55.1,0.631222248,0,,10,15.77329929,16.12875326,,1.611606147,65.9,0,11.5810609
HUN,2006,Europe & Central Asia,High income: OECD,1.675,1.909860054,0.128986069,0.049961992,0.050269288,0.788609279,-0.284781806,3,497.8888759,3.855745781,9.515372691,56.4,0.631222248,0,,10,15.46204182,16.1252073,,1.79831893,66.7,0,11.72515079
HUN,2008,Europe & Central Asia,High income: OECD,1.665,1.866368193,0.144361241,0.050269288,-0.089277418,0.75147423,0.151431472,3,471.6162889,0.889204526,9.531999021,58.1,0.624444964,0.025706941,,10,15.15787742,16.12190718,,1.596314514,67.3,0,11.81376618
HUN,2010,Europe & Central Asia,High income: OECD,1.385,1.49832594,0.144785196,-0.089277418,0.141926885,0.953733558,0.03288943,3,417.2320869,0.677098149,9.474666848,59.3,0.675858846,0.077821921,,10,14.86032208,16.11809795,,1.58040671,68.1,0,11.85
HUN,2012,Europe & Central Asia,High income: OECD,1.35,1.523008081,0.216232683,0.141926885,0.001321486,0.567848133,-0.306144872,3,399.1554335,-1.602512404,9.483754599,60.2,0.703435382,0.079224118,,10,14.6123422,16.11009997,,2.760805132,69,0,11.83769224
HUN,2014,Europe & Central Asia,High income: OECD,1.515,1.103034234,0.268191136,0.001321486,NA,0.34411075,-0.159522456,3,386.2814676,4.04732118,9.549828162,60.2,0.704837579,0.305912596,,10,14.48465787,16.1046525,,3.402634198,70.2,0,11.7806829
IDN,2004,East Asia & Pacific,Lower middle income,0.69,NA,0.007416108,0.0011156,0.000180795,0.122045951,0.076647779,1,491.3890696,5.030873945,7.790214687,40.5,0.724707008,0,,8,30.12642253,19.22543481,,0.682479426,43,0,6.127337337
IDN,2010,East Asia & Pacific,Lower middle income,0.495,NA,0.017639209,-0.011063931,-0.009694298,0.146825472,-0.04714854,3,418.7856494,6.223854181,8.043496555,44.5,0.798851949,0.086821335,,8,28.96765985,19.30661174,,0.915919025,44.3,0,7.61
IDN,2012,East Asia & Pacific,Lower middle income,0.595,NA,0.010326262,-0.009694298,-0.003724388,0.100606811,-0.049154829,3,400.7608706,6.030050653,8.136035627,46.1,0.819421191,0.088256398,,8,28.50342606,19.3324944,,0.785753678,45,0,7.870783341
